@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
0.708333,0.391336,28.574375,0.474548,0.280313,0.000613,notBlood
1,0.775702,17.220918,0.454844,0.305085,0.000011,notBlood
1,1,34.437591,0.458128,0.564537,0.000096,notBlood
1,0.775702,26.176325,0.454844,0.813559,0.000011,notBlood
1,1,27.92715,0.461412,0.906128,0.000154,notBlood
1,1,26.951876,0.461412,0.921773,0.000211,notBlood
1,0.961712,18.49204,0.458128,0.126467,0.000032,notBlood
1,1,34.533398,0.45977,0.135593,0.00009,notBlood
0.90625,0.543029,28.059836,0.466338,0.156454,0.000378,notBlood
1,1,32.12843,0.461412,0.349413,0.000117,notBlood
1,0.973894,29.744175,0.45977,0.443286,0.000066,notBlood
1,1,28.390767,0.466338,0.481095,0.000299,notBlood
1,1,27.596448,0.463054,0.713168,0.000175,notBlood
1,1,24.718414,0.45977,0.767927,0.000064,notBlood
1,1,28.597831,0.45977,0.867014,0.000062,notBlood
1,1,26.566537,0.464696,0.890482,0.000235,notBlood
1,1,24.113144,0.461412,0.994785,0.00013,notBlood
1,1,21.692773,0.45977,0.308996,0.000026,notBlood
1,0.997708,33.76758,0.463054,0.318123,0.00009,notBlood
1,1,25.654111,0.464696,0.402868,0.000115,notBlood
1,0.95661,27.240322,0.461412,0.414602,0.000047,notBlood
1,1,27.324967,0.463054,0.46545,0.000111,notBlood
1,1,31.985496,0.463054,0.495437,0.000088,notBlood
0.466454,0.139557,25.496011,0.505747,0.019557,0.002322,notBlood
1,1,25.486124,0.463054,0.586701,0.00009,notBlood
0.632653,0.359824,27.723252,0.474548,0.688396,0.000587,notBlood
1,1,32.756331,0.466338,0.726206,0.000117,notBlood
1,1,31.975027,0.464696,0.097784,0.000034,notBlood
1,1,30.557965,0.471264,0.110821,0.000271,notBlood
1,1,11.177544,0.463054,0.119948,0.000017,notBlood
0.96875,0.674952,26.361103,0.466338,0.303781,0.000117,notBlood
1,0.981748,29.540481,0.464696,0.422425,0.000043,notBlood
0.941176,0.660387,28.678964,0.482759,0.655802,0.000519,notBlood
1,0.981748,22.56607,0.463054,0.790091,0.000043,notBlood
1,1,28.635375,0.469622,0.813559,0.000209,notBlood
1,0.942478,28.482919,0.46798,0.597132,0.000064,notBlood
1,1,26.537694,0.469622,0.827901,0.000149,notBlood
1,1,27.5966,0.469622,0.843546,0.000173,notBlood
1,0.698132,25.802132,0.464696,0.932203,0.000017,notBlood
1,0.872665,13.461055,0.466338,0.36897,0.000021,notBlood
1,1,18.057962,0.466338,0.558018,0.000021,notBlood
1,1,30.291814,0.471264,0.617992,0.000184,notBlood
1,0.981748,14.974645,0.466338,0.784876,0.000011,notBlood
1,0.628319,15.548633,0.466338,0.853977,0.000011,notBlood
1,0.610865,12.371791,0.466338,0.860495,0.000015,notBlood
1,1,26.08222,0.471264,0.126467,0.000128,notBlood
1,0.872665,31.016286,0.46798,0.198175,0.000021,notBlood
1,0.930842,27.615289,0.469622,0.35854,0.000051,notBlood
1,0.897598,23.963833,0.46798,0.449804,0.00003,notBlood
0.923077,0.594858,9.399967,0.46798,0.457627,0.000017,notBlood
1,0.942478,30.591865,0.469622,0.535854,0.000064,notBlood
0.923077,0.594858,19.009455,0.46798,0.637549,0.000017,notBlood
1,0.93266,26.291041,0.46798,0.645372,0.000041,notBlood
1,0.968836,24.214101,0.469622,0.74837,0.000073,notBlood
1,0.949459,24.907997,0.46798,0.877445,0.000036,notBlood
1,1,28.266062,0.469622,0.971317,0.000062,notBlood
1,0.834486,25.078424,0.469622,0.070404,0.000036,notBlood
1,1,26.827141,0.47619,0.341591,0.00019,notBlood
1,0.817929,22.621207,0.469622,0.375489,0.000023,notBlood
1,1,28.125953,0.479475,0.413299,0.000354,notBlood
1,0.628319,10.514752,0.469622,0.765319,0.000011,notBlood
1,1,26.806337,0.47619,0.77575,0.00026,notBlood
1,1,32.015426,0.474548,0.138201,0.000085,notBlood
1,0.835437,22.786448,0.471264,0.428944,0.000051,notBlood
1,1,23.968106,0.47619,0.440678,0.000196,notBlood
1,0.952553,28.227561,0.481117,0.550196,0.000388,notBlood
1,0.981748,18.888091,0.472906,0.563233,0.000043,notBlood
1,0.949459,22.983671,0.471264,0.629726,0.000036,notBlood
1,1,26.044596,0.472906,0.757497,0.000055,notBlood
1,1,24.984929,0.474548,0.868318,0.000111,notBlood
1,1,27.119497,0.474548,0.911343,0.00009,notBlood
1,0.930842,11.916375,0.472906,0.352021,0.000013,notBlood
1,1,27.999775,0.479475,0.367666,0.00019,notBlood
0.663717,0.365113,28.890457,0.490969,0.48631,0.000792,notBlood
1,1,28.096113,0.474548,0.604954,0.00006,notBlood
1,0.934689,28.597178,0.474548,0.666232,0.000077,notBlood
1,0.785398,12.43452,0.472906,0.787484,0.000019,notBlood
1,0.908725,30.671053,0.47619,0.900913,0.000075,notBlood
1,0.739198,17.156919,0.47619,0.998696,0.000036,notBlood
1,1,23.322513,0.477833,0.315515,0.000075,notBlood
1,0.738519,29.09685,0.477833,0.396349,0.000137,notBlood
1,0.883573,25.337475,0.47619,0.453716,0.000038,notBlood
1,0.872665,13.951344,0.474548,0.461538,0.000021,notBlood
1,0.94808,24.405554,0.479475,0.469361,0.000117,notBlood
0.939394,0.64332,27.975974,0.490969,0.73794,0.000476,notBlood
1,1,27.961003,0.477833,0.856584,0.000102,notBlood
1,0.883573,19.270412,0.47619,0.992177,0.000038,notBlood
0.869565,0.445405,20.003929,0.481117,0.19296,0.00016,notBlood
1,0.949459,30.528496,0.484401,0.302477,0.000327,notBlood
1,0.986616,21.925159,0.479475,0.380704,0.000081,notBlood
0.964286,0.709263,27.754395,0.489327,0.594524,0.000378,notBlood
1,0.965097,31.128737,0.479475,0.638853,0.000102,notBlood
1,1,26.998163,0.484401,0.71708,0.000269,notBlood
1,1,28.61822,0.481117,0.924381,0.000171,notBlood
0.980392,0.917959,26.857957,0.486043,0.149935,0.000406,notBlood
1,0.966644,21.675389,0.477833,0.889179,0.000028,notBlood
1,1,24.168497,0.484401,0.966102,0.00016,notBlood
1,0.883573,16.545579,0.479475,0.975228,0.000038,notBlood
1,0.872665,26.015572,0.479475,0.357236,0.000021,notBlood
1,0.817929,14.684562,0.477833,0.58279,0.000023,notBlood
1,1,27.275107,0.481117,0.791395,0.000081,notBlood
1,1,27.242994,0.484401,0.878748,0.000162,notBlood
1,1,19.524301,0.481117,0.984355,0.000047,notBlood
1,0.883573,18.318176,0.481117,0.041721,0.000038,notBlood
1,1,26.091807,0.482759,0.050847,0.000062,notBlood
0.924242,0.752944,30.210238,0.494253,0.52412,0.000557,notBlood
1,1,31.289001,0.486043,0.568449,0.00016,notBlood
1,1,28.403996,0.486043,0.627119,0.000141,notBlood
1,0.960652,27.292159,0.482759,0.750978,0.000079,notBlood
1,0.974677,27.956667,0.482759,0.761408,0.00006,notBlood
1,1,26.406485,0.486043,0.804433,0.000162,notBlood
1,1,28.958827,0.487685,0.821382,0.000265,notBlood
1,1,26.93975,0.484401,0.835724,0.000088,notBlood
1,0.775702,9.528903,0.479475,0.949153,0.000011,notBlood
1,1,29.844846,0.486043,0.119948,0.000137,notBlood
1,0.95661,26.799994,0.482759,0.130378,0.000047,notBlood
1,0.775702,11.943199,0.481117,0.350717,0.000011,notBlood
1,0.985233,27.897131,0.486043,0.430248,0.000113,notBlood
0.95082,0.692316,32.573905,0.497537,0.610169,0.000438,notBlood
1,1,32.65778,0.487685,0.674055,0.000164,notBlood
1,0.870247,25.276076,0.484401,0.704042,0.000053,notBlood
1,0.897598,20.234972,0.484401,0.182529,0.00003,notBlood
1,0.785398,13.974403,0.484401,0.907432,0.000019,notBlood
1,0.84823,32.68283,0.487685,0.10691,0.000058,notBlood
1,0.961712,19.592062,0.486043,0.189048,0.000032,notBlood
1,1,31.944781,0.489327,0.217731,0.000094,notBlood
1,1,32.363621,0.490969,0.268579,0.000196,notBlood
0.903846,0.613447,28.768274,0.494253,0.448501,0.000282,notBlood
1,0.69869,29.7765,0.497537,0.864407,0.000297,notBlood
1,1,29.138552,0.495895,0.895698,0.000442,notBlood
0.952381,0.669637,28.200833,0.492611,0.993481,0.000201,notBlood
1,0.897598,14.124086,0.487685,0.315515,0.00003,notBlood
1,1,29.031826,0.490969,0.336375,0.00012,notBlood
1,1,27.424992,0.490969,0.34811,0.000083,notBlood
1,0.930842,25.647416,0.489327,0.35854,0.000051,notBlood
1,1,28.700654,0.492611,0.391134,0.000158,notBlood
1,0.939867,28.395115,0.489327,0.580183,0.000058,notBlood
1,1,21.899233,0.487685,0.784876,0.000026,notBlood
1,1,25.330111,0.492611,0.848761,0.000211,notBlood
1,1,26.383973,0.494253,0.950456,0.000286,notBlood
1,0.718786,27.464463,0.492611,0.374185,0.000186,notBlood
1,1,25.591063,0.490969,0.402868,0.000045,notBlood
1,0.93266,29.01103,0.489327,0.464146,0.000041,notBlood
1,0.781908,26.239575,0.490969,0.507171,0.00003,notBlood
1,0.902688,25.061434,0.490969,0.912647,0.000081,notBlood
1,0.938114,25.510345,0.492611,0.934811,0.000092,notBlood
1,1,29.167715,0.495895,0.977836,0.00022,notBlood
0.757143,0.420589,27.929356,0.499179,0.183833,0.00035,notBlood
1,0.830834,24.101024,0.490969,0.225554,0.000017,notBlood
1,0.653817,31.272486,0.494253,0.233377,0.000107,notBlood
1,0.969627,23.995466,0.490969,0.439374,0.000053,notBlood
1,1,31.523485,0.494253,0.638853,0.000105,notBlood
1,0.628319,18.039956,0.490969,0.136897,0.000011,notBlood
1,1,30.61403,0.499179,0.207301,0.000218,notBlood
1,0.830834,23.489359,0.490969,0.747066,0.000017,notBlood
1,1,29.558881,0.497537,0.774446,0.000222,notBlood
1,0.892057,28.806571,0.495895,0.129074,0.000049,notBlood
1,1,31.257425,0.499179,0.421121,0.000141,notBlood
1,1,26.539195,0.497537,0.70013,0.000128,notBlood
1,0.882113,30.301697,0.500821,0.757497,0.000252,notBlood
1,1,31.66264,0.502463,0.792699,0.000297,notBlood
1,0.897598,28.818662,0.495895,0.101695,0.00003,notBlood
1,0.715441,27.339909,0.499179,0.40678,0.000132,notBlood
1,1,31.585633,0.502463,0.559322,0.000228,notBlood
1,1,30.236108,0.502463,0.685789,0.000237,notBlood
1,0.981748,30.454791,0.499179,0.72751,0.000096,notBlood
1,1,29.649145,0.499179,0.83442,0.000094,notBlood
0.916667,0.610865,3.464102,0.495895,0.083442,0.000015,notBlood
1,1,30.681949,0.500821,0.113429,0.000083,notBlood
1,1,26.984299,0.504105,0.222947,0.000213,notBlood
1,1,32.253999,0.504105,0.292047,0.000237,notBlood
1,1,28.246388,0.502463,0.355932,0.000175,notBlood
1,1,26.040116,0.504105,0.501956,0.000237,notBlood
1,1,34.631416,0.504105,0.541069,0.000222,notBlood
1,1,30.112899,0.500821,0.574967,0.000122,notBlood
1,1,30.25106,0.497537,0.586701,0.000049,notBlood
1,1,31.353622,0.502463,0.877445,0.000141,notBlood
1,1,32.836101,0.502463,0.923077,0.000186,notBlood
1,1,24.390899,0.502463,0.138201,0.000139,notBlood
1,1,34.464983,0.500821,0.242503,0.00009,notBlood
1,1,28.660355,0.507389,0.255541,0.000263,notBlood
1,1,29.74663,0.499179,0.432855,0.000049,notBlood
0.829268,0.470959,29.108168,0.504105,0.462842,0.000134,notBlood
1,1,28.029354,0.507389,0.625815,0.00035,notBlood
1,1,26.848003,0.502463,0.809648,0.000126,notBlood
1,0.973894,28.25545,0.502463,0.089961,0.000066,notBlood
1,0.834486,22.805936,0.500821,0.280313,0.000036,notBlood
1,0.95661,20.207191,0.502463,0.342894,0.000047,notBlood
1,1,29.074934,0.509031,0.667536,0.000277,notBlood
1,1,29.886463,0.507389,0.713168,0.000275,notBlood
1,1,31.081405,0.504105,0.122555,0.000068,notBlood
1,1,28.667789,0.504105,0.159061,0.000081,notBlood
1,0.892057,23.38985,0.502463,0.169492,0.000049,notBlood
1,0.981748,29.313649,0.502463,0.305085,0.000043,notBlood
0.847458,0.573988,31.235834,0.517241,0.366362,0.000339,notBlood
1,0.969627,20.912924,0.504105,0.910039,0.000053,notBlood
1,1,26.347052,0.510673,0.964798,0.00031,notBlood
0.963636,0.706209,27.656337,0.513957,0.054759,0.000363,notBlood
1,1,30.224507,0.504105,0.080834,0.000026,notBlood
0.923077,0.520501,16.764881,0.504105,0.384615,0.000015,notBlood
1,1,30.157996,0.512315,0.822686,0.000245,notBlood
1,1,21.944971,0.509031,0.937419,0.000134,notBlood
1,0.384685,12.37493,0.505747,1,0.000013,notBlood
1,1,31.586095,0.510673,0.101695,0.000207,notBlood
1,1,19.774819,0.507389,0.149935,0.000049,notBlood
1,1,37.498877,0.509031,0.271186,0.000105,notBlood
1,1,28.431518,0.510673,0.392438,0.000149,notBlood
0.710938,0.310631,30.633433,0.536946,0.45502,0.000864,notBlood
0.757813,0.483204,28.658154,0.53202,0.658409,0.001345,notBlood
1,0.930842,24.609414,0.509031,0.376793,0.000051,notBlood
1,1,28.177961,0.509031,0.853977,0.000085,notBlood
1,0.872665,15.806328,0.507389,0.986962,0.000021,notBlood
1,0.959931,27.75215,0.509031,0.174707,0.000023,notBlood
0.739583,0.310887,29.862552,0.527094,0.411995,0.000487,notBlood
1,0.752697,27.038137,0.513957,0.42764,0.000175,notBlood
1,1,29.187275,0.515599,0.588005,0.00029,notBlood
1,0.623126,17.204651,0.509031,0.766623,0.000013,notBlood
0.790123,0.371571,27.92009,0.522167,0.98957,0.000414,notBlood
1,1,27.253414,0.512315,0.116037,0.000049,notBlood
1,0.835437,29.343748,0.510673,0.196871,0.000051,notBlood
1,1,25.25501,0.515599,0.344198,0.000143,notBlood
1,1,28.996483,0.515599,0.697523,0.000169,notBlood
1,0.893609,17.916037,0.512315,0.780965,0.000034,notBlood
1,1,26.497192,0.518883,0.839635,0.000288,notBlood
1,1,30.417979,0.513957,0.949153,0.000073,notBlood
1,1,28.789091,0.520525,0.083442,0.000348,notBlood
0.695364,0.282731,28.578252,0.533662,0.11734,0.001095,notBlood
1,0.997331,28.444805,0.513957,0.166884,0.000075,notBlood
0.933333,0.558505,10.403845,0.512315,0.281617,0.000021,notBlood
1,0.872665,17.333205,0.512315,0.308996,0.000021,notBlood
1,1,26.937675,0.518883,0.512386,0.000184,notBlood
1,1,31.53473,0.517241,0.569752,0.000164,notBlood
1,1,24.5824,0.517241,0.207301,0.000107,notBlood
1,0.930842,20.080394,0.512315,0.230769,0.000013,notBlood
1,0.775702,26.190244,0.517241,0.243807,0.000096,notBlood
1,1,25.645595,0.520525,0.443286,0.000211,notBlood
0.918367,0.59142,30.76581,0.520525,0.487614,0.000241,notBlood
1,1,27.26034,0.522167,0.530639,0.000297,notBlood
1,0.934689,21.561282,0.513957,0.599739,0.000019,notBlood
1,1,26.209225,0.518883,0.749674,0.000209,notBlood
1,0.966644,16.821021,0.513957,0.773142,0.000028,notBlood
1,0.966644,28.767965,0.517241,0.804433,0.000111,notBlood
1,0.961712,14.155329,0.515599,0.873533,0.000032,notBlood
1,1,26.864742,0.517241,0.883963,0.000122,notBlood
1,1,26.090828,0.520525,0.898305,0.000216,notBlood
1,1,25.802496,0.518883,0.91395,0.000211,notBlood
1,1,25.119159,0.518883,0.15515,0.000132,notBlood
1,1,20.646645,0.518883,0.189048,0.000077,notBlood
1,0.986616,26.500941,0.518883,0.301173,0.000081,notBlood
1,1,27.61844,0.527094,0.551499,0.000459,notBlood
1,1,26.03594,0.527094,0.728814,0.000527,notBlood
1,1,28.007898,0.517241,0.928292,0.000062,notBlood
1,1,27.200625,0.522167,0.177314,0.000137,notBlood
1,0.623126,7.15697,0.517241,0.217731,0.000013,notBlood
0.96875,0.760854,29.821024,0.520525,0.226858,0.000132,notBlood
1,0.837362,32.886888,0.53202,0.265971,0.000301,notBlood
0.769231,0.468906,31.59796,0.53202,0.322034,0.00066,notBlood
1,0.981748,28.958173,0.518883,0.382008,0.000096,notBlood
1,1,26.631657,0.522167,0.470665,0.00016,notBlood
1,1,24.243068,0.518883,0.67927,0.00007,notBlood
1,0.934689,10.151932,0.517241,0.687093,0.000019,notBlood
1,1,31.471753,0.522167,0.765319,0.000149,notBlood
1,1,30.299927,0.527094,0.286832,0.00029,notBlood
1,0.981748,17.218812,0.518883,0.501956,0.000043,notBlood
1,1,26.978203,0.522167,0.790091,0.0001,notBlood
1,0.743572,13.971757,0.520525,0.275098,0.000021,notBlood
0.816514,0.416728,27.251119,0.546798,0.594524,0.000841,notBlood
1,0.985203,27.165236,0.52381,0.778357,0.000105,notBlood
1,0.985203,24.522818,0.52381,0.85528,0.000105,notBlood
1,1,29.66137,0.522167,0.867014,0.000068,notBlood
1,1,24.474262,0.525452,0.938722,0.000207,notBlood
1,1,29.751777,0.52381,0.067797,0.000049,notBlood
1,1,26.992024,0.52381,0.198175,0.000068,notBlood
1,1,29.131281,0.525452,0.25163,0.000102,notBlood
1,1,24.187284,0.522167,0.335072,0.000038,notBlood
1,0.872665,27.87185,0.522167,0.397653,0.000021,notBlood
1,0.897598,24.354105,0.522167,0.41721,0.00003,notBlood
1,0.872665,21.434552,0.522167,0.423729,0.000021,notBlood
0.931507,0.698001,30.053829,0.543514,0.615385,0.000632,notBlood
1,0.892057,26.796721,0.525452,0.03781,0.000049,notBlood
0.931034,0.612629,28.765995,0.528736,0.392438,0.000088,notBlood
1,1,28.312309,0.53202,0.63103,0.000235,notBlood
0.953488,0.815557,29.545952,0.530378,0.6897,0.000256,notBlood
1,0.999794,29.682811,0.527094,0.709257,0.000124,notBlood
1,0.938114,20.214266,0.525452,0.813559,0.000092,notBlood
1,1,32.350485,0.527094,0.953064,0.000098,notBlood
1,1,22.613295,0.525452,0.971317,0.000038,notBlood
0.77,0.436053,28.077413,0.550082,0.062581,0.000741,notBlood
1,1,33.81616,0.528736,0.16558,0.000124,notBlood
1,1,27.472896,0.528736,0.235984,0.000085,notBlood
1,1,27.897197,0.528736,0.430248,0.000094,notBlood
1,0.736311,19.724322,0.527094,0.097784,0.000032,notBlood
1,1,33.028695,0.53202,0.14472,0.000173,notBlood
1,0.869645,20.518955,0.527094,0.216428,0.000043,notBlood
0.958333,0.621774,34.01934,0.53202,0.34811,0.000243,notBlood
0.911111,0.682618,31.07893,0.535304,0.571056,0.000235,notBlood
1,1,31.901565,0.533662,0.826597,0.000196,notBlood
1,0.949459,18.250658,0.527094,0.963494,0.000036,notBlood
0.683673,0.351974,29.721815,0.545156,0.187744,0.000574,notBlood
1,1,26.8862,0.530378,0.207301,0.000081,notBlood
1,1,29.971443,0.535304,0.504563,0.000226,notBlood
1,1,28.58779,0.533662,0.800522,0.000181,notBlood
1,1,29.1019,0.535304,0.885267,0.000248,notBlood
1,1,29.787366,0.53202,0.925684,0.000094,notBlood
1,0.523599,15.878882,0.528736,0.05867,0.000013,notBlood
1,1,27.150496,0.53202,0.302477,0.000055,notBlood
1,1,30.182591,0.535304,0.376793,0.000181,notBlood
1,0.623126,18.909139,0.528736,0.401565,0.000013,notBlood
1,1,30.00879,0.533662,0.517601,0.000085,notBlood
1,0.785398,22.325869,0.530378,0.906128,0.000019,notBlood
1,0.93266,23.177384,0.533662,0.491525,0.000041,notBlood
1,1,28.749168,0.533662,0.847458,0.000068,notBlood
1,0.934689,22.699867,0.53202,0.861799,0.000019,notBlood
1,1,31.964885,0.533662,0.870926,0.00007,notBlood
1,1,27.325663,0.54023,0.983051,0.000342,notBlood
1,1,30.321976,0.536946,0.073012,0.000128,notBlood
1,1,35.936679,0.536946,0.17601,0.000075,notBlood
0.960784,0.695716,30.305619,0.54023,0.228162,0.000307,notBlood
0.973684,0.800627,28.934552,0.541872,0.250326,0.000196,notBlood
1,1,30.510394,0.538588,0.479791,0.000164,notBlood
1,1,25.618671,0.535304,0.745763,0.00006,notBlood
1,1,29.025802,0.535304,0.756193,0.000098,notBlood
1,1,26.110722,0.538588,0.784876,0.000175,notBlood
1,0.961712,17.396807,0.535304,0.970013,0.000032,notBlood
1,1,29.940104,0.54023,0.130378,0.000194,notBlood
1,1,22.484288,0.535304,0.156454,0.000038,notBlood
1,1,26.773295,0.538588,0.365059,0.000058,notBlood
1,1,32.388583,0.54023,0.770535,0.000207,notBlood
1,0.837758,24.515755,0.535304,0.838331,0.000032,notBlood
1,0.775702,21.808255,0.535304,0.85528,0.000011,notBlood
0.928571,0.673198,27.512051,0.543514,0.910039,0.000359,notBlood
1,0.835437,27.425151,0.538588,0.036506,0.000051,notBlood
0.885246,0.530212,25.561348,0.546798,0.088657,0.000335,notBlood
1,0.883573,21.414271,0.536946,0.401565,0.000038,notBlood
1,0.961712,19.920509,0.538588,0.526728,0.000032,notBlood
1,1,30.510232,0.54023,0.537158,0.000134,notBlood
1,0.997708,28.905389,0.54023,0.701434,0.00009,notBlood
1,1,28.882892,0.54023,0.947849,0.000109,notBlood
1,0.966644,28.51141,0.54023,0.959583,0.000111,notBlood
1,1,25.672727,0.54023,0.279009,0.000064,notBlood
1,1,25.813003,0.54023,0.308996,0.000096,notBlood
1,1,27.70455,0.545156,0.714472,0.000175,notBlood
1,1,27.122737,0.541872,0.388527,0.00006,notBlood
1,1,27.629357,0.546798,0.432855,0.000179,notBlood
1,1,27.388199,0.543514,0.861799,0.000098,notBlood
0.881356,0.664238,27.229881,0.558292,0.157757,0.000393,notBlood
1,1,29.931756,0.543514,0.29987,0.000036,notBlood
1,1,19.274012,0.543514,0.408083,0.000045,notBlood
1,0.775702,8.376157,0.54023,0.601043,0.000011,notBlood
1,1,24.753911,0.54844,0.813559,0.000235,notBlood
1,0.698132,13.518506,0.541872,0.852673,0.000017,notBlood
1,1,28.029367,0.550082,0.932203,0.000333,notBlood
1,0.883573,18.521009,0.545156,0.152542,0.000038,notBlood
1,1,26.975423,0.545156,0.212516,0.00006,notBlood
1,1,31.670991,0.546798,0.289439,0.000102,notBlood
1,1,29.564736,0.54844,0.342894,0.000171,notBlood
1,1,30.362756,0.550082,0.491525,0.000237,notBlood
0.850746,0.515084,32.545618,0.558292,0.556714,0.000393,notBlood
1,1,32.837127,0.545156,0.73794,0.000092,notBlood
0.657343,0.280222,26.731936,0.571429,0.014342,0.000973,notBlood
1,0.95661,24.874561,0.546798,0.049544,0.000047,notBlood
1,1,31.088892,0.54844,0.357236,0.00013,notBlood
1,1,28.725783,0.551724,0.514993,0.000243,notBlood
1,1,24.676823,0.550082,0.874837,0.000147,notBlood
1,1,25.75156,0.550082,0.032595,0.000105,notBlood
1,0.623126,20.374957,0.546798,0.041721,0.000013,notBlood
1,0.971241,27.146502,0.551724,0.142112,0.000139,notBlood
1,1,25.734558,0.551724,0.370274,0.000139,notBlood
1,1,28.606549,0.553366,0.397653,0.00022,notBlood
1,1,24.660382,0.54844,0.528031,0.000058,notBlood
1,1,25.292499,0.555008,0.634941,0.000335,notBlood
1,0.939867,27.139532,0.54844,0.685789,0.000058,notBlood
1,1,25.189764,0.54844,0.726206,0.00006,notBlood
1,0.949459,17.835853,0.550082,0.196871,0.000036,notBlood
0.97619,0.819236,27.521177,0.55665,0.277705,0.000245,notBlood
1,0.72698,26.726124,0.54844,0.503259,0.000015,notBlood
1,0.974677,22.281822,0.550082,0.696219,0.00006,notBlood
1,0.872665,25.314225,0.54844,0.760104,0.000021,notBlood
1,1,27.603567,0.555008,0.79661,0.000226,notBlood
1,1,27.835004,0.551724,0.827901,0.000092,notBlood
1,1,27.852689,0.555008,0.383312,0.000145,notBlood
1,1,28.900594,0.559934,0.749674,0.000342,notBlood
1,1,22.398114,0.551724,0.839635,0.000092,notBlood
1,1,25.845901,0.55665,0.852673,0.00019,notBlood
1,1,22.324754,0.558292,0.890482,0.00038,notBlood
1,0.879646,14.024759,0.54844,0.902216,0.000015,notBlood
1,1,26.688868,0.558292,0.968709,0.000344,notBlood
